01 N A INDUSTRIA E COMERCIO DE CONFECCOES LTDA;;;;;;;;;;;;
;;;;;;;;;;;;
Categoria :TODAS;;;;;;;;;;;;
SubCategoria :TODAS;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
Familia;Sub-Familia;Codigo;Codigo Comercial;Descricao;Peso Embalagem;Peso Produto;Unidade Caixa;Caixa por Pallet;M3 por Caixa;M3 por Produto;Unidade Medida Padrao;Unidade Medida Provedor
PRODUTOS SERIGRAFICOS;TINTAS;1405;1405;TINTA ALFA PLASTISOL ROYAL 1K;1;1;0;0;0;0;KILOS;KILOS
PRODUTOS SERIGRAFICOS;TINTAS;1406;1406;TINTA ALFA PLASTISOL BRANCA 4K;1;1;0;0;0;0;UNIDADES;UNIDADES
PRODUTOS SERIGRAFICOS;TINTAS;1408;1408;TINTA ALFA PLASTISOL PRETO 1K;1;1;0;0;0;0;KILOS;KILOS
PRODUTOS SERIGRAFICOS;TINTAS;1418;1418;TINTA ALFA PLASTISOL VERM VIVO 4K;1;1;0;0;0;0;UNIDADES;UNIDADES
PRODUTOS SERIGRAFICOS;TINTAS;1428;1428;TINTA ALFA PLASTISOL LARANJA FLUOR 1K;1;1;0;0;0;0;KILOS;KILOS
PRODUTOS SERIGRAFICOS;TINTAS;15390;15390;TINTA ALFA HIDRO COBERTURA OURO 3,5K;1;1;0;0;0;0;UNIDADES;UNIDADES
PRODUTOS SERIGRAFICOS;TINTAS;15610;15610;TINTA PLUS PLASTISOL CRISTAL 4KG  PRETO**;0,1;0,1;0;0;0;0;UNIDADES;UNIDADES
PRODUTOS SERIGRAFICOS;TINTAS;15611;15611;TINTA PLUS PLASTISOL CRISTAL 4KG  BRANCO**;0,1;0,1;0;0;0;0;UNIDADES;UNIDADES
PRODUTOS SERIGRAFICOS;TINTAS;15612;15612;TINTA PLUS PLASTISOL CRISTAL 4KG  AM. LIMAO**;0,1;0,1;0;0;0;0;UNIDADES;UNIDADES
PRODUTOS SERIGRAFICOS;TINTAS;15613;15613;TINTA PLUS PLASTISOL CRISTAL 4KG  ROYAL**;0,1;0,1;0;0;0;0;UNIDADES;UNIDADES
PRODUTOS SERIGRAFICOS;TINTAS;2542;2542;TINTA ALFA PLASTISOL AM FLUOR 1K;1;1;0;0;0;0;KILOS;KILOS
PRODUTOS SERIGRAFICOS;TINTAS;2600;2600;TINTA ALFA HIDRO COBERTURA LIMAO 3,5K;1;1;0;0;0;0;UNIDADES;UNIDADES
PRODUTOS SERIGRAFICOS;TINTAS;2750;2750;TINTA ALFA RELEVOBASE BRANCA 1K;1;1;0;0;0;0;LITROS;LITROS
PRODUTOS SERIGRAFICOS;TINTAS;2924;2924;TINTA ALFA PLASTISOL PRETO 4K;1;1;0;0;0;0;UNIDADES;UNIDADES
PRODUTOS SERIGRAFICOS;TINTAS;3008;3008;TINTA ALFA PLASTISOL MARINHO 1K;1;1;0;0;0;0;KILOS;KILOS
PRODUTOS SERIGRAFICOS;TINTAS;3009;3009;TINTA ALFA RELEVOBASE INCOLOR 1K;1;1;0;0;0;0;LITROS;LITROS
PRODUTOS SERIGRAFICOS;TINTAS;3223;3223;TINTA ALFA PLASTISOL OURO 4K;1;1;0;0;0;0;UNIDADES;UNIDADES
PRODUTOS SERIGRAFICOS;TINTAS;3536;3536;TINTA ALFA PLASTISOL MARINHO 4K;1;1;0;0;0;0;UNIDADES;UNIDADES
PRODUTOS SERIGRAFICOS;TINTAS;6582;6582;TINTA ALFA RELEVOBASE BRANCA 4K;1;1;0;0;0;0;UNIDADES;UNIDADES
PRODUTOS SERIGRAFICOS;TINTAS;6583;6583;TINTA ALFA RELEVOBASE CINZA 4K;1;1;0;0;0;0;UNIDADES;UNIDADES
PRODUTOS SERIGRAFICOS;TINTAS;6588;6588;TINTA ALFA RELEVOBASE PRETO 4K;1;1;0;0;0;0;UNIDADES;UNIDADES
PRODUTOS SERIGRAFICOS;TINTAS;6589;6589;TINTA ALFA RELEVOBASE INCOLOR 4K;1;1;0;0;0;0;UNIDADES;UNIDADES
PRODUTOS SERIGRAFICOS;TINTAS;6591;6591;TINTA ALFA RELEVOBASE CINZA 1K;1;1;0;0;0;0;LITROS;LITROS
PRODUTOS SERIGRAFICOS;TINTAS;6593;6593;TINTA ALFA RELEVOBASE PRETO 1K;1;1;0;0;0;0;LITROS;LITROS
PRODUTOS SERIGRAFICOS;TINTAS;6599;6599;TINTA ALFA PLASTISOL BANDEIRA 1K;1;1;0;0;0;0;KILOS;KILOS
PRODUTOS SERIGRAFICOS;TINTAS;6927;6927;TINTA ALFA HIDRO COBERTURA BRANCA 4K;4;4;0;0;0;0;UNIDADES;UNIDADES
PRODUTOS SERIGRAFICOS;TINTAS;7969;7969;TINTA ALFA HIDRO CLEAR INCOLOR 3,5K;4;4;0;0;0;0;UNIDADES;UNIDADES
PRODUTOS SERIGRAFICOS;TINTAS;8524;8524;TINTA ALFA HIDRO COBERTURA ROYAL 3,5K;1;1;0;0;0;0;UNIDADES;UNIDADES
PRODUTOS SERIGRAFICOS;TINTAS;8525;8525;TINTA ALFA HIDRO COBERTURA VERMELHO VIVO 3,5K;1;1;0;0;0;0;UNIDADES;UNIDADES
PRODUTOS SERIGRAFICOS;TINTAS;8526;8526;TINTA ALFA HIDRO COBERTURA BANDEIRA 3,5K;1;1;0;0;0;0;UNIDADES;UNIDADES
PRODUTOS SERIGRAFICOS;TINTAS;8629;8629;TINTA ALFA HIDRO COBERTURA PRETA 3,5K;1;1;0;0;0;0;UNIDADES;UNIDADES
PRODUTOS SERIGRAFICOS;TINTAS;9381;9381;TINTA ALFA PLASTISOL LIMAO 4K;1;1;0;0;0;0;UNIDADES;UNIDADES
PRODUTOS SERIGRAFICOS;TINTAS;9712;9712;TINTA ALFA HIDRO CLEAR INCOLOR 20K;4;4;0;0;0;0;BALDE;BALDE
REGULADORES;PANDA;340;340;PINO PLASTICO 01 PANDA*;1;1;0;0;0;0;MILHEIRO;MILHEIRO
REGULADORES;PANDA;372;372;REGULADOR 2P PANDA BRANCO;1;1;0;0;0;0;MILHEIRO;MILHEIRO
REGULADORES;PANDA 1 PINO;18195;18195;REGULADOR PANDA 1 PINO LARANJA FLUOR;3;3;0;0;0;0;MILHEIRO;MILHEIRO
REGULADORES;PANDA 1 PINO;18737;18737;REGULADOR PANDA 1 PINO AMARELO FLUOR;3;3;0;0;0;0;MILHEIRO;MILHEIRO
REGULADORES;PANDA 1 PINO;2622;2622;REGULADOR PANDA 1 PINO AZUL BEBE;1;1;0;0;0;0;MILHEIRO;MILHEIRO
REGULADORES;PANDA 1 PINO;2625;2625;REGULADOR PANDA 1 PINO PINK;1;1;0;0;0;0;MILHEIRO;MILHEIRO
REGULADORES;PANDA 1 PINO;2626;2626;REGULADOR PANDA 1 PINO ROSA BEBE;1;1;0;0;0;0;MILHEIRO;MILHEIRO
REGULADORES;PANDA 1 PINO;2627;2627;REGULADOR PANDA 1 PINO VERDE FLUOR;1;1;0;0;0;0;MILHEIRO;MILHEIRO
REGULADORES;PANDA 1 PINO;2723;2723;REGULADOR PANDA 1 PINO MARROM;1;1;0;0;0;0;MILHEIRO;MILHEIRO
REGULADORES;PANDA 1 PINO;2935;2935;REGULADOR PANDA 1 PINO NOITE;2;2;0;0;0;0;MILHEIRO;MILHEIRO
REGULADORES;PANDA 1 PINO;3050;3050;REGULADOR PANDA 1 PINO TURQUEZA;1;1;0;0;0;0;MILHEIRO;MILHEIRO
REGULADORES;PANDA 1 PINO;3516;3516;REGULADOR PANDA 1 PINO VINHO;1;1;0;0;0;0;MILHEIRO;MILHEIRO
REGULADORES;PANDA 1 PINO;389;389;REGULADOR PANDA 1 PINO BRANCO;1;1;0;0;0;0;MILHEIRO;MILHEIRO
REGULADORES;PANDA 1 PINO;390;390;REGULADOR PANDA 1 PINO CAQUI;1;1;0;0;0;0;MILHEIRO;MILHEIRO
REGULADORES;PANDA 1 PINO;391;391;REGULADOR PANDA 1 PINO PALHA;1;1;0;0;0;0;MILHEIRO;MILHEIRO
REGULADORES;PANDA 1 PINO;392;392;REGULADOR PANDA 1 PINO PRETO;1;1;0;0;0;0;MILHEIRO;MILHEIRO
REGULADORES;PANDA 1 PINO;393;393;REGULADOR PANDA 1 PINO VERMELHO;1;1;0;0;0;0;MILHEIRO;MILHEIRO
REGULADORES;PANDA 1 PINO;394;394;REGULADOR PANDA 1 PINO BANDEIRA;1;1;0;0;0;0;MILHEIRO;MILHEIRO
REGULADORES;PANDA 1 PINO;395;395;REGULADOR PANDA 1 PINO MARINHO;1;1;0;0;0;0;MILHEIRO;MILHEIRO
REGULADORES;PANDA 1 PINO;396;396;REGULADOR PANDA 1 PINO ROYAL;1;1;0;0;0;0;MILHEIRO;MILHEIRO
REGULADORES;PANDA 1 PINO;397;397;REGULADOR PANDA 1 PINO OURO;1;1;0;0;0;0;MILHEIRO;MILHEIRO
REGULADORES;PANDA 1 PINO;398;398;REGULADOR PANDA 1 PINO CANARIO;1;1;0;0;0;0;MILHEIRO;MILHEIRO
REGULADORES;PANDA 1 PINO;399;399;REGULADOR PANDA 1 PINO LARANJA;1;1;0;0;0;0;MILHEIRO;MILHEIRO
REGULADORES;PANDA 1 PINO;400;400;REGULADOR PANDA 1 PINO PRATA;1;1;0;0;0;0;MILHEIRO;MILHEIRO
REGULADORES;PANDA 1 PINO;401;401;REGULADOR PANDA 1 PINO NEUTRO;1;1;0;0;0;0;MILHEIRO;MILHEIRO
REGULADORES;PANDA 1 PINO;402;402;REGULADOR PANDA 1 PINO AMARELO B.B.;1;1;0;0;0;0;MILHEIRO;MILHEIRO
REGULADORES;PANDA 1 PINO;403;403;REGULADOR PANDA 1 PINO MUSGO;1;1;0;0;0;0;MILHEIRO;MILHEIRO
REGULADORES;PANDA 1 PINO;4090;4090;REGULADOR PANDA 1 PINO GRAFITE;1;1;0;0;0;0;MILHEIRO;MILHEIRO
SERVICOS;ESTAMPA;3122;3122;ESTAMPA 1 COR;1;1;0;0;0;0;METROS;METROS
SERVICOS;INDUSTRIALIZAÇAO;18987;18987;SERVICOS DE REBOBINAR VIES ;0,1;0,1;0;0;0;0;KILOS;KILOS
SERVICOS;INDUSTRIALIZAÇAO;19547;19547;INDUSTRIALIZACAO SUTACHE;1;1;0;0;0;0;UNIDADES;UNIDADES
SUTACHE;BRANCO;501;501;SUTACHE ALFA 0100;1;1;0;0;0;0;KILOS;KILOS
SUTACHE;CORES;10151;10151;SUTACHE ALFA 2522**;0,1;0,1;0;0;0;0;KILOS;KILOS
SUTACHE;CORES;10152;10152;SUTACHE ALFA 4520**;0,1;0,1;0;0;0;0;KILOS;KILOS
SUTACHE;CORES;10242;10242;SUTACHE ALFA 4508*;0,05;0,05;0;0;0;0;KILOS;KILOS
SUTACHE;CORES;10357;10357;SUTACHE ALFA 4005*;1;1;0;0;0;0;KILOS;KILOS
SUTACHE;CORES;11578;11578;SUTACHE ALFA 1001**;0,1;0,1;0;0;0;0;KILOS;KILOS
SUTACHE;CORES;11579;11579;SUTACHE ALFA 1004**;0,1;0,1;0;0;0;0;KILOS;KILOS
SUTACHE;CORES;11620;11620;SUTACHE ALFA 4517*;0,1;0,1;0;0;0;0;KILOS;KILOS
SUTACHE;CORES;11876;11876;SUTACHE ALFA 3002**;1;1;0;0;0;0;KILOS;KILOS
SUTACHE;CORES;11877;11877;SUTACHE ALFA 2511*;1;1;0;0;0;0;KILOS;KILOS
SUTACHE;CORES;13004;13004;SUTACHE ALFA 1003* ;1;1;0;0;0;0;KILOS;KILOS
SUTACHE;CORES;14131;14131;SUTACHE ALFA 2515*;0,1;0,1;0;0;0;0;KILOS;KILOS
SUTACHE;CORES;14436;14436;SUTACHE ALFA 5501*;1;1;0;0;0;0;KILOS;KILOS
SUTACHE;CORES;14870;14870;SUTACHE ALFA 4009*;0,1;0,1;0;0;0;0;KILOS;KILOS
SUTACHE;CORES;14896;14896;SUTACHE ALFA 4512*;1;1;0;0;0;0;KILOS;KILOS
SUTACHE;CORES;16413;16413;SUTACHE ALFA 3006*;0,1;0,1;0;0;0;0;KILOS;KILOS
SUTACHE;CORES;19859;19859;SUTACHE ALFA 1502* ;1;1;0;0;0;0;KILOS;KILOS
SUTACHE;CORES;20159;20159;SUTACHE ALFA 0101*;0;0;0;0;0;0;KILOS;KILOS
SUTACHE;CORES;20160;20160;SUTACHE ALFA 5504*;0;0;0;0;0;0;KILOS;KILOS
SUTACHE;CORES;2386;2386;SUTACHE ALFA 2521*;1;1;0;0;0;0;KILOS;KILOS
SUTACHE;CORES;469;469;SUTACHE ALFA 3501;1;1;0;0;0;0;KILOS;KILOS
SUTACHE;CORES;470;470;SUTACHE ALFA 4001* ;1;1;0;0;0;0;KILOS;KILOS
SUTACHE;CORES;471;471;SUTACHE ALFA 2508 ;1;1;0;0;0;0;KILOS;KILOS
SUTACHE;CORES;472;472;SUTACHE ALFA 0501* ;1;1;0;0;0;0;KILOS;KILOS
SUTACHE;CORES;473;473;SUTACHE ALFA 0502 ;1;1;0;0;0;0;KILOS;KILOS
SUTACHE;CORES;474;474;SUTACHE ALFA 0503* ;1;1;0;0;0;0;KILOS;KILOS
SUTACHE;CORES;475;475;SUTACHE ALFA 5002 ;1;1;0;0;0;0;KILOS;KILOS
SUTACHE;CORES;476;476;SUTACHE ALFA 5001 ;1;1;0;0;0;0;KILOS;KILOS
SUTACHE;CORES;477;477;SUTACHE ALFA 4007* ;1;1;0;0;0;0;KILOS;KILOS
SUTACHE;CORES;478;478;SUTACHE ALFA 5500* ;0,1;0,1;0;0;0;0;KILOS;KILOS
SUTACHE;CORES;479;479;SUTACHE ALFA 2001*;1;1;0;0;0;0;KILOS;KILOS
SUTACHE;CORES;480;480;SUTACHE ALFA 1000;1;1;0;0;0;0;KILOS;KILOS
SUTACHE;CORES;481;481;SUTACHE ALFA 3005* ;1;1;0;0;0;0;KILOS;KILOS
SUTACHE;CORES;482;482;SUTACHE ALFA 4519;1;1;0;0;0;0;KILOS;KILOS
SUTACHE;CORES;484;484;SUTACHE ALFA 1503* ;1;1;0;0;0;0;KILOS;KILOS
SUTACHE;CORES;485;485;SUTACHE ALFA 2505* ;0,1;0,1;0;0;0;0;KILOS;KILOS
SUTACHE;CORES;486;486;SUTACHE ALFA 2000* ;1;1;0;0;0;0;KILOS;KILOS
SUTACHE;CORES;487;487;SUTACHE ALFA 3001* ;1;1;0;0;0;0;KILOS;KILOS
SUTACHE;CORES;489;489;SUTACHE ALFA 4504* ;1;1;0;0;0;0;KILOS;KILOS
SUTACHE;CORES;490;490;SUTACHE ALFA 4002* ;1;1;0;0;0;0;KILOS;KILOS
SUTACHE;CORES;491;491;SUTACHE ALFA 2523* ;1;1;0;0;0;0;KILOS;KILOS
SUTACHE;CORES;492;492;SUTACHE ALFA 2003* ;1;1;0;0;0;0;KILOS;KILOS
SUTACHE;CORES;493;493;SUTACHE ALFA 4501 ;1;1;0;0;0;0;KILOS;KILOS
SUTACHE;CORES;494;494;SUTACHE ALFA 0506*;1;1;0;0;0;0;KILOS;KILOS
SUTACHE;CORES;495;495;SUTACHE DE 2ª;1;1;0;0;0;0;KILOS;KILOS
SUTACHE;CORES;496;496;SUTACHE ALFA 0509*;1;1;0;0;0;0;KILOS;KILOS
SUTACHE;CORES;497;497;SUTACHE ALFA 3008*;1;1;0;0;0;0;KILOS;KILOS
SUTACHE;CORES;498;498;SUTACHE ALFA 3007**;1;1;0;0;0;0;KILOS;KILOS
SUTACHE;CORES;5031;5031;SUTACHE ALFA 4502**;0,1;0,1;0;0;0;0;KILOS;KILOS
SUTACHE;CORES;5032;5032;SUTACHE ALFA 0500**;0,1;0,1;0;0;0;0;KILOS;KILOS
SUTACHE;CORES;5086;5086;SUTACHE ALFA 1501**;0,1;0,1;0;0;0;0;KILOS;KILOS
SUTACHE;CORES;5087;5087;SUTACHE ALFA 2519**;0,1;0,1;0;0;0;0;KILOS;KILOS
SUTACHE;CORES;5090;5090;SUTACHE ALFA 2502* ;0,1;0,1;0;0;0;0;KILOS;KILOS
SUTACHE;CORES;545;545;SUTACHE ALFA 5000**;1;1;0;0;0;0;KILOS;KILOS
SUTACHE;CORES;6492;6492;SUTACHE ALFA 3003*;0,1;0,1;0;0;0;0;KILOS;KILOS
SUTACHE;CORES;6493;6493;SUTACHE ALFA 0508*;0,1;0,1;0;0;0;0;KILOS;KILOS
SUTACHE;CORES;6494;6494;SUTACHE ALFA 5005*;0,1;0,1;0;0;0;0;KILOS;KILOS
SUTACHE;CORES;6567;6567;SUTACHE ALFA 1002*;0,1;0,1;0;0;0;0;KILOS;KILOS
SUTACHE;CORES;7354;7354;SUTACHE ALFA 4510**;0,1;0,1;0;0;0;0;KILOS;KILOS
SUTACHE;CORES;7355;7355;SUTACHE ALFA 5502*;0,1;0,1;0;0;0;0;KILOS;KILOS
SUTACHE;CORES;7356;7356;SUTACHE ALFA 4516**;0,1;0,1;0;0;0;0;KILOS;KILOS
SUTACHE;CORES;7357;7357;SUTACHE ALFA 0510*;0,1;0,1;0;0;0;0;KILOS;KILOS
SUTACHE;CORES;7358;7358;SUTACHE ALFA 4503* ;0,1;0,1;0;0;0;0;KILOS;KILOS
SUTACHE;CORES;7523;7523;SUTACHE ALFA 4008*;0,1;0,1;0;0;0;0;KILOS;KILOS
SUTACHE;CORES;7524;7524;SUTACHE ALFA 2504* ;0,1;0,1;0;0;0;0;KILOS;KILOS
SUTACHE;CORES;8110;8110;SUTACHE ALFA 4514*;1;1;0;0;0;0;KILOS;KILOS
SUTACHE;CORES;8111;8111;SUTACHE ALFA 3011*;1;1;0;0;0;0;KILOS;KILOS
SUTACHE;PRETO;20269;20269;SUTACHE ALFA 18 FIOS PRETO*;1;1;0;0;0;0;KILOS;KILOS
SUTACHE;PRETO;500;500;SUTACHE ALFA 9900;1;1;0;0;0;0;KILOS;KILOS
TELA;TELAS;1274;1274;TELAS DIVERSAS;1;1;0;0;0;0;METROS;METROS
TELA;TELAS;1307;1307;TELA PLASTICA 1.20/MTS PRETA ;1;1;0;0;0;0;METROS;METROS
TELA;TELAS;1308;1308;TELA PLASTICA 1.20/MTS CINZA ;1;1;0;0;0;0;METROS;METROS
TELA;TELAS;1309;1309;TELA PLASTICA 1.20/MTS BRANCA;1;1;0;0;0;0;METROS;METROS
TESOURAS;TESOURAS;11235;11235;TESOURA GIMAP F36 ALFAIATE 9;1;1;0;0;0;0;UNIDADES;UNIDADES
TESOURAS;TESOURAS;14483;14483;TESOURAS DIVERSAS;1;1;0;0;0;0;UNIDADES;UNIDADES
TESOURAS;TESOURAS;18082;18082;TESOURA MUNDIAL 4598/9 ONIX METAL 9;0,1;0,1;0;0;0;0;UNIDADES;UNIDADES
TESOURAS;TESOURAS;1907;1907;TESOURA MUNDIAL 660/M CABO PRETO;1;1;0;0;0;0;UNIDADES;UNIDADES
TESOURAS;TESOURAS;1908;1908;TESOURA MUNDIAL 662 CABO PRETO;1;1;0;0;0;0;UNIDADES;UNIDADES
TESOURAS;TESOURAS;1909;1909;TESOURA MUNDIAL 664 CABO PRETO*;1;1;0;0;0;0;UNIDADES;UNIDADES
TESOURAS;TESOURAS;1910;1910;TESOURA MUNDIAL 668 CABO PRETO;1;1;0;0;0;0;UNIDADES;UNIDADES
TESOURAS;TESOURAS;1911;1911;TESOURA MUNDIAL 690 CABO PRETO;1;1;0;0;0;0;UNIDADES;UNIDADES
TESOURAS;TESOURAS;1912;1912;TESOURA MUNDIAL 760 FANTASY CABO COLOR;1;1;0;0;0;0;UNIDADES;UNIDADES
TESOURAS;TESOURAS;20701;20701;TESOURA MUNDIAL CABO EMBORR. 3760;1;1;0;0;0;0;UNIDADES;UNIDADES
TESOURAS;TESOURAS;2577;2577;TESOURA MUNDIAL CABO EMBORR. 1860;0,5;0,5;0;0;0;0;UNIDADES;UNIDADES
TESOURAS;TESOURAS;3065;3065;TESOURA MUNDIAL TITANIUM 560/8 ;1;1;0;0;0;0;UNIDADES;UNIDADES
TESOURAS;TESOURAS;4158;4158;TESOURA MUNDIAL 960/8 CUSHION PRO 8;1;1;0;0;0;0;UNIDADES;UNIDADES
TESOURAS;TESOURAS P/ ARREMATE;13785;13785;TESOURA EM METAL PARA ARREMATE ;0,1;0,1;0;0;0;0;UNIDADES;UNIDADES
TESOURAS;TESOURAS P/ ARREMATE;1915;1915;TESOURA MUNDIAL P/ARREMATE 601 C.PRETO;1;1;0;0;0;0;UNIDADES;UNIDADES
TESOURAS;TESOURAS P/ ARREMATE;1919;1919;TESOURA MUNDIAL P/ARREMATE 1901 ;1;1;0;0;0;0;UNIDADES;UNIDADES
TESOURAS;TESOURAS P/ ARREMATE;2537;2537;TESOURA MUNDIAL P/ARREMATE 161 C.AZUL;0,05;0,05;0;0;0;0;UNIDADES;UNIDADES
TESOURAS;TESOURAS P/ ARREMATE;5045;5045;TESOURA EM METAL PARA ARREMATE - GRANDE;0,1;0,1;0;0;0;0;UNIDADES;UNIDADES
USO & CONSUMO;MATERIAL DE LIMPEZA;50021;50021;VEICULOS;0;0;0;0;0;0;UNIDADES;UNIDADES
VELCRO;100 MM;12205;12205;FECHO DE CONTATO 100MM BRANCO;1;1;0;0;0;0;ROLOS;ROLOS
VELCRO;100 MM;4189;4189;FECHO DE CONTATO 100MM PRETO;1;1;0;0;0;0;ROLOS;ROLOS
VELCRO;16 MM;1958;1958;FECHO DE CONTATO 16MM BRANCO;1;1;0;0;0;0;ROLOS;ROLOS
VELCRO;16 MM;1959;1959;FECHO DE CONTATO 16MM PRETO;1;1;0;0;0;0;ROLOS;ROLOS
VELCRO;20 MM;1952;1952;FECHO DE CONTATO 20MM BRANCO;1;1;0;0;0;0;ROLOS;ROLOS
VELCRO;20 MM;1953;1953;FECHO DE CONTATO 20MM PRETO;1;1;0;0;0;0;ROLOS;ROLOS
VELCRO;20 MM;1960;1960;FECHO DE CONTATO 20MM FEMEA;1;1;0;0;0;0;ROLOS;ROLOS
VELCRO;20 MM;3116;3116;FECHO DE CONTATO 20MM DE SEGUNDA;1;1;0;0;0;0;ROLOS;ROLOS
VELCRO;25 MM;1957;1957;FECHO DE CONTATO 25MM DE SEGUNDA;1;1;0;0;0;0;ROLOS;ROLOS
VELCRO;25 MM;1963;1963;FECHO DE CONTATO 25MM BRANCO;1;1;0;0;0;0;ROLOS;ROLOS
VELCRO;25 MM;1964;1964;FECHO DE CONTATO 25MM PRETO;1;1;0;0;0;0;ROLOS;ROLOS
VELCRO;50 MM;1962;1962;FECHO DE CONTATO 50MM PRETO;1;1;0;0;0;0;ROLOS;ROLOS
VELCRO;50 MM;3281;3281;FECHO DE CONTATO 50MM BRANCO;1;1;0;0;0;0;ROLOS;ROLOS
VIES ELASTICO;SEGUNDA;1076;1076;VIES EL. CORES 2ª;1;1;0;0;0;0;KILOS;KILOS
VIES ELASTICO;SEGUNDA;1267;1267;VIES EL. BRANCO 2ª;1;1;0;0;0;0;KILOS;KILOS
VIES ELASTICO;SEGUNDA;160846;160846;VIES EL. 25MM CHUMBO 2ª;1;1;0;0;0;0;KILOS;KILOS
VIES ELASTICO;SEGUNDA;160849;160849;VIES EL. 25MM CAQUI 2ª;1;1;0;0;0;0;KILOS;KILOS
VIES ELASTICO;SEGUNDA;160891;160891;VIES EL. 20MM MUSGO 2ª;1;1;0;0;0;0;KILOS;KILOS
VIES ELASTICO;SEGUNDA;160898;160898;VIES EL. 20MM CAQUI 2ª;1;1;0;0;0;0;KILOS;KILOS
VIES ELASTICO;SEGUNDA;19835;19835;VIES EL. 25MM PRETO 2ª;1;1;0;0;0;0;KILOS;KILOS
VIES ELASTICO;SEGUNDA;19966;19966;VIES EL. 14MM BRANCO 2ª;1;1;0;0;0;0;KILOS;KILOS
VIES ELASTICO;SEGUNDA;19967;19967;VIES EL. 16MM BRANCO 2ª;1;1;0;0;0;0;KILOS;KILOS
VIES ELASTICO;SEGUNDA;19968;19968;VIES EL. 20MM BRANCO 2ª;1;1;0;0;0;0;KILOS;KILOS
VIES ELASTICO;SEGUNDA;19969;19969;VIES EL. 25MM BRANCO 2ª;1;1;0;0;0;0;KILOS;KILOS
VIES ELASTICO;SEGUNDA;19971;19971;VIES EL. 14MM PRETO 2ª;1;1;0;0;0;0;KILOS;KILOS
VIES ELASTICO;SEGUNDA;19972;19972;VIES EL. 16MM PRETO 2ª;1;1;0;0;0;0;KILOS;KILOS
VIES ELASTICO;SEGUNDA;19973;19973;VIES EL. 20MM PRETO 2ª;1;1;0;0;0;0;KILOS;KILOS
VIES ELASTICO;SEGUNDA;19975;19975;VIES EL. 30MM PRETO 2ª;1;1;0;0;0;0;KILOS;KILOS
VIES ELASTICO;SEGUNDA;19976;19976;VIES EL. 14MM VERMELHO 2ª;1;1;0;0;0;0;KILOS;KILOS
VIES ELASTICO;SEGUNDA;19977;19977;VIES EL. 16MM VERMELHO 2ª;1;1;0;0;0;0;KILOS;KILOS
VIES ELASTICO;SEGUNDA;19978;19978;VIES EL. 20MM VERMELHO 2ª;1;1;0;0;0;0;KILOS;KILOS
VIES ELASTICO;SEGUNDA;19979;19979;VIES EL. 25MM VERMELHO 2ª;1;1;0;0;0;0;KILOS;KILOS
VIES ELASTICO;SEGUNDA;19980;19980;VIES EL. 30MM VERMELHO 2ª;1;1;0;0;0;0;KILOS;KILOS
VIES ELASTICO;SEGUNDA;19981;19981;VIES EL. 14MM MARINHO 2ª;1;1;0;0;0;0;KILOS;KILOS
VIES ELASTICO;SEGUNDA;19982;19982;VIES EL. 16MM MARINHO 2ª;1;1;0;0;0;0;KILOS;KILOS
VIES ELASTICO;SEGUNDA;19983;19983;VIES EL. 20MM MARINHO 2ª;1;1;0;0;0;0;KILOS;KILOS
VIES ELASTICO;SEGUNDA;19984;19984;VIES EL. 25MM MARINHO 2ª;1;1;0;0;0;0;KILOS;KILOS
VIES ELASTICO;SEGUNDA;19985;19985;VIES EL. 30MM MARINHO 2ª;1;1;0;0;0;0;KILOS;KILOS
VIES ELASTICO;SEGUNDA;19986;19986;VIES EL. 14MM ROYAL 2ª;1;1;0;0;0;0;KILOS;KILOS
VIES ELASTICO;SEGUNDA;19987;19987;VIES EL. 16MM ROYAL 2ª;1;1;0;0;0;0;KILOS;KILOS
VIES ELASTICO;SEGUNDA;19988;19988;VIES EL. 20MM ROYAL 2ª;1;1;0;0;0;0;KILOS;KILOS
VIES ELASTICO;SEGUNDA;19989;19989;VIES EL. 25MM ROYAL 2ª;1;1;0;0;0;0;KILOS;KILOS
VIES ELASTICO;SEGUNDA;19990;19990;VIES EL. 30MM ROYAL 2ª;1;1;0;0;0;0;KILOS;KILOS
VIES ELASTICO;SEGUNDA;19991;19991;VIES EL. 14MM CANARIO 2ª ;1;1;0;0;0;0;KILOS;KILOS
VIES ELASTICO;SEGUNDA;19992;19992;VIES EL. 16MM CANARIO 2ª;1;1;0;0;0;0;KILOS;KILOS
VIES ELASTICO;SEGUNDA;19993;19993;VIES EL. 20MM CANARIO 2ª;1;1;0;0;0;0;KILOS;KILOS
VIES ELASTICO;SEGUNDA;19994;19994;VIES EL. 25MM CANARIO 2ª;1;1;0;0;0;0;KILOS;KILOS
VIES ELASTICO;SEGUNDA;19995;19995;VIES EL. 30MM CANARIO 2ª;1;1;0;0;0;0;KILOS;KILOS
VIES ELASTICO;SEGUNDA;19996;19996;VIES EL. 14MM BANDEIRA 2ª;1;1;0;0;0;0;KILOS;KILOS
VIES ELASTICO;SEGUNDA;19997;19997;VIES EL. 16MM BANDEIRA 2ª;1;1;0;0;0;0;KILOS;KILOS
VIES ELASTICO;SEGUNDA;19998;19998;VIES EL. 20MM BANDEIRA 2ª;1;1;0;0;0;0;KILOS;KILOS
