Empresa.....: N A INDUSTRIA E COMERCIO DE CONFECCOES LTDA;;;;Data/Hora.: 09/04/2024 16:43:11;;;;;;;;;;;;
TABELA DE PREÇO;;;;Usuário.: MARCELO;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
Descrição...: TABELA DE PRECO 18/03;;;;;;;;;;;;;;;;
Dt. Inicial...........: 17/03/2013;;Dt. Final.......: 31/12/2050;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
Código;Código Comercial;Produto;Preço de Venda;COMISSAO 1 %;COMISSAO 2 %;COMISSAO 3 %;COMISSAO 4 %;COMISSAO 5 %;COMISSAO 6 %;COMISSAO 7 %;COMISSAO 8 %;COMISSAO 9 %;COMISSAO 10 %;;;
20384;20384;LINHA ALFA 120 10000M 2003 BEGE;14,3500;14,4935;14,6370;14,7805;14,9240;15,0675;15,2110;15,3545;15,4980;15,6415;15,7850;;;
20385;20385;LINHA ALFA 120 10000M 2505 MUSGO;14,3500;14,4935;14,6370;14,7805;14,9240;15,0675;15,2110;15,3545;15,4980;15,6415;15,7850;;;
20923;20923;LINHA ALFA 120 10000M 2508;14,3500;14,4935;14,6370;14,7805;14,9240;15,0675;15,2110;15,3545;15,4980;15,6415;15,7850;;;
20920;20920;LINHA ALFA 120 10000M 3000;14,3500;14,4935;14,6370;14,7805;14,9240;15,0675;15,2110;15,3545;15,4980;15,6415;15,7850;;;
20922;20922;LINHA ALFA 120 10000M 3002;14,3500;14,4935;14,6370;14,7805;14,9240;15,0675;15,2110;15,3545;15,4980;15,6415;15,7850;;;
20924;20924;LINHA ALFA 120 10000M 3500;14,3500;14,4935;14,6370;14,7805;14,9240;15,0675;15,2110;15,3545;15,4980;15,6415;15,7850;;;
20919;20919;LINHA ALFA 120 10000M 4000;14,3500;14,4935;14,6370;14,7805;14,9240;15,0675;15,2110;15,3545;15,4980;15,6415;15,7850;;;
20386;20386;LINHA ALFA 120 10000M 4500 NOITE;14,3500;14,4935;14,6370;14,7805;14,9240;15,0675;15,2110;15,3545;15,4980;15,6415;15,7850;;;
20387;20387;LINHA ALFA 120 10000M 4501 MARINHO;14,3500;14,4935;14,6370;14,7805;14,9240;15,0675;15,2110;15,3545;15,4980;15,6415;15,7850;;;
20388;20388;LINHA ALFA 120 10000M 4503 ROYAL;14,3500;14,4935;14,6370;14,7805;14,9240;15,0675;15,2110;15,3545;15,4980;15,6415;15,7850;;;
5072;5072;LINHA ALFA 120 10000M 4504;14,3500;14,4935;14,6370;14,7805;14,9240;15,0675;15,2110;15,3545;15,4980;15,6415;15,7850;;;
20925;20925;LINHA ALFA 120 10000M 5002;14,3500;14,4935;14,6370;14,7805;14,9240;15,0675;15,2110;15,3545;15,4980;15,6415;15,7850;;;
20921;20921;LINHA ALFA 120 10000M 5003;14,3500;14,4935;14,6370;14,7805;14,9240;15,0675;15,2110;15,3545;15,4980;15,6415;15,7850;;;
20918;20918;LINHA ALFA 120 10000M 5500;14,3500;14,4935;14,6370;14,7805;14,9240;15,0675;15,2110;15,3545;15,4980;15,6415;15,7850;;;
2353;2353;LINHA ALFA 120 1500J    9900 PRETO;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
17116;17116;LINHA ALFA 120 1500J 0000 OFF WHITE;2,4000;2,4240;2,4480;2,4720;2,4960;2,5200;2,5440;2,5680;2,5920;2,6160;2,6400;;;
2223;2223;LINHA ALFA 120 1500J 0100 BRANCA;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
2111;2111;LINHA ALFA 120 1500J 0101 NATURAL;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
2112;2112;LINHA ALFA 120 1500J 0102 BRANCO FOSCO;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
2354;2354;LINHA ALFA 120 1500J 0500 AMARELO;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
2364;2364;LINHA ALFA 120 1500J 0501 CANARIO;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
2383;2383;LINHA ALFA 120 1500J 0502 AM. BB;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
2113;2113;LINHA ALFA 120 1500J 0503 OURO;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
2365;2365;LINHA ALFA 120 1500J 0504 AM. BB;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
2374;2374;LINHA ALFA 120 1500J 0505 AM CLARO;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
20556;20556;LINHA ALFA 120 1500J 0506 AM FLUOR;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
20514;20514;LINHA ALFA 120 1500J 0508 MOSTARDA;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
20689;20689;LINHA ALFA 120 1500J 0509 MOSTARDA;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
20695;20695;LINHA ALFA 120 1500J 0510 GEMA;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
2122;2122;LINHA ALFA 120 1500J 1000 LARANJA;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
2114;2114;LINHA ALFA 120 1500J 1001 ABOBORA;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
2381;2381;LINHA ALFA 120 1500J 1002 LARANJA;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
2115;2115;LINHA ALFA 120 1500J 1003;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
13205;13205;LINHA ALFA 120 1500J 1004;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
15331;15331;LINHA ALFA 120 1500J 1006;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
2116;2116;LINHA ALFA 120 1500J 1500 OCRE;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
2376;2376;LINHA ALFA 120 1500J 1501 CAQUI CLARO;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
2355;2355;LINHA ALFA 120 1500J 1502 CAQUI ESCURO;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
2117;2117;LINHA ALFA 120 1500J 1503 OCRE;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
2118;2118;LINHA ALFA 120 1500J 1504 CAQUI;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
2119;2119;LINHA ALFA 120 1500J 1505 CAQUI;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
2211;2211;LINHA ALFA 120 1500J 1506;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
2650;2650;LINHA ALFA 120 1500J 1507;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
2123;2123;LINHA ALFA 120 1500J 2000 BEGE;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
7402;7402;LINHA ALFA 120 1500J 2001 PALHA;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
2378;2378;LINHA ALFA 120 1500J 2003 BEGE;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
2362;2362;LINHA ALFA 120 1500J 2004 PALHA;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
2120;2120;LINHA ALFA 120 1500J 2005 PALHA;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
2897;2897;LINHA ALFA 120 1500J 2008;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
2371;2371;LINHA ALFA 120 1500J 2500 VERDA AGUA;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
2382;2382;LINHA ALFA 120 1500J 2501 VERDE;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
2377;2377;LINHA ALFA 120 1500J 2502 VERDE CLARO;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
20507;20507;LINHA ALFA 120 1500J 2503 VERDE AGUA;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
3472;3472;LINHA ALFA 120 1500J 2504 VERDE MUSGO;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
2357;2357;LINHA ALFA 120 1500J 2505 VERDE MUSGO;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
2127;2127;LINHA ALFA 120 1500J 2506 VERDE AGUA;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
20508;20508;LINHA ALFA 120 1500J 2507 VERDE;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
4179;4179;LINHA ALFA 120 1500J 2508 VERDE;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
2121;2121;LINHA ALFA 120 1500J 2509 VERDE;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
20509;20509;LINHA ALFA 120 1500J 2510 MUSGO;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
20558;20558;LINHA ALFA 120 1500J 2511 VERDE FLUOR;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
20559;20559;LINHA ALFA 120 1500J 2512 VERDE;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
2130;2130;LINHA ALFA 120 1500J 2513 VERDE AGUA;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
2128;2128;LINHA ALFA 120 1500J 2514 VERDE CLARO;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
2215;2215;LINHA ALFA 120 1500J 2515;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
20691;20691;LINHA ALFA 120 1500J 2516 VERDE;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
20693;20693;LINHA ALFA 120 1500J 2517 VERDE ESCURO;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
20694;20694;LINHA ALFA 120 1500J 2518;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
9175;9175;LINHA ALFA 120 1500J 2519;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
13209;13209;LINHA ALFA 120 1500J 2521;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
10964;10964;LINHA ALFA 120 1500J 2522;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
9176;9176;LINHA ALFA 120 1500J 2523;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
17125;17125;LINHA ALFA 120 1500J 2524;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
5077;5077;LINHA ALFA 120 1500J 2525;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
2125;2125;LINHA ALFA 120 1500J 3000 ROSA CLARO;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
2375;2375;LINHA ALFA 120 1500J 3001 ;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
2515;2515;LINHA ALFA 120 1500J 3002 PINK;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
2363;2363;LINHA ALFA 120 1500J 3003 CORAL;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
2126;2126;LINHA ALFA 120 1500J 3004 ROSA;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
20510;20510;LINHA ALFA 120 1500J 3005 SALMAO;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
20557;20557;LINHA ALFA 120 1500J 3006 ROSA FLUOR;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
2133;2133;LINHA ALFA 120 1500J 3007 ROSA FOSCO;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
18143;18143;LINHA ALFA 120 1500J 3008 ;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
10963;10963;LINHA ALFA 120 1500J 3009;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
13208;13208;LINHA ALFA 120 1500J 3010;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
17142;17142;LINHA ALFA 120 1500J 3011 ;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
18210;18210;LINHA ALFA 120 1500J 3012;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
2366;2366;LINHA ALFA 120 1500J 3500 VERMELHO;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
2380;2380;LINHA ALFA 120 1500J 3501 VERMELHO VIVO;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
2367;2367;LINHA ALFA 120 1500J 3502 VERMELHO;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
20511;20511;LINHA ALFA 120 1500J 4000 BORDO;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
2543;2543;LINHA ALFA 120 1500J 4001 ROXO;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
2369;2369;LINHA ALFA 120 1500J 4002 LILAS;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
20512;20512;LINHA ALFA 120 1500J 4003 ROXO;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
18215;18215;LINHA ALFA 120 1500J 4004;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
2134;2134;LINHA ALFA 120 1500J 4005 ROXO;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
2210;2210;LINHA ALFA 120 1500J 4006;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
2129;2129;LINHA ALFA 120 1500J 4007 VINHO;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
20692;20692;LINHA ALFA 120 1500J 4008 ROXO;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
9179;9179;LINHA ALFA 120 1500J 4009;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
18238;18238;LINHA ALFA 120 1500J 4012 ;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
5076;5076;LINHA ALFA 120 1500J 4013;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
2359;2359;LINHA ALFA 120 1500J 4500 NOITE;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
2372;2372;LINHA ALFA 120 1500J 4501 MARINHO;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
2358;2358;LINHA ALFA 120 1500J 4502 PISCINA;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
2360;2360;LINHA ALFA 120 1500J 4503 ROYAL;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
2368;2368;LINHA ALFA 120 1500J 4504 TURQUESA;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
2356;2356;LINHA ALFA 120 1500J 4505 AZUL BB;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
20513;20513;LINHA ALFA 120 1500J 4506 AZUL BEBE;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
20555;20555;LINHA ALFA 120 1500J 4507 AZUL;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
20515;20515;LINHA ALFA 120 1500J 4508 AZUL;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
2131;2131;LINHA ALFA 120 1500J 4509 AZUL;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
2135;2135;LINHA ALFA 120 1500J 4510 AZUL;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
2136;2136;LINHA ALFA 120 1500J 4511 PETROLEO;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
2137;2137;LINHA ALFA 120 1500J 4512 AZUL;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
2138;2138;LINHA ALFA 120 1500J 4513 AZUL ESCURO;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
2139;2139;LINHA ALFA 120 1500J 4514 AZUL MEDIO;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
2140;2140;LINHA ALFA 120 1500J 4515 MARINHO FOSCO;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
10960;10960;LINHA ALFA 120 1500J 4516;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
13204;13204;LINHA ALFA 120 1500J 4517;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
13206;13206;LINHA ALFA 120 1500J 4519;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
10965;10965;LINHA ALFA 120 1500J 4520;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
2212;2212;LINHA ALFA 120 1500J 4521;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
17119;17119;LINHA ALFA 120 1500J 4523 ;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
5078;5078;LINHA ALFA 120 1500J 4524;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
3540;3540;LINHA ALFA 120 1500J 5000 CHUMBO;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
2361;2361;LINHA ALFA 120 1500J 5001 CINZA CLARO;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
2370;2370;LINHA ALFA 120 1500J 5002 ESTANHO;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
2373;2373;LINHA ALFA 120 1500J 5003 CINZA CLARO;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
20516;20516;LINHA ALFA 120 1500J 5004 CINZA CLARO;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
2141;2141;LINHA ALFA 120 1500J 5005 CINZA;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
2142;2142;LINHA ALFA 120 1500J 5006 CINZA;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
2213;2213;LINHA ALFA 120 1500J 5007;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
9172;9172;LINHA ALFA 120 1500J 5008;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
10967;10967;LINHA ALFA 120 1500J 5009;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
2379;2379;LINHA ALFA 120 1500J 5500 MARROM;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
2214;2214;LINHA ALFA 120 1500J 5501;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
2132;2132;LINHA ALFA 120 1500J 5502 CHOCOLATE;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
20690;20690;LINHA ALFA 120 1500J 5503 MARROM;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
13207;13207;LINHA ALFA 120 1500J 5504;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
17131;17131;LINHA ALFA 120 1500J 5505 ;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
19757;19757;LINHA ALFA 120 1500JDS CORES;2,6500;2,6765;2,7030;2,7295;2,7560;2,7825;2,8090;2,8355;2,8620;2,8885;2,9150;;;
4092;4092;LINHA ALFA 120 2000J    9900 ;2,8536;2,8821;2,9107;2,9392;2,9677;2,9963;3,0248;3,0534;3,0819;3,1104;3,1390;;;
4797;4797;LINHA ALFA 120 2000J 0100;2,1000;2,1210;2,1420;2,1630;2,1840;2,2050;2,2260;2,2470;2,2680;2,2890;2,3100;;;
20309;20309;LINHA ALFA 120 5000M    9900 PRETA;7,5500;7,6255;7,7010;7,7765;7,8520;7,9275;8,0030;8,0785;8,1540;8,2295;8,3050;;;
1855;1855;LINHA ALFA 120 5000M CORES;7,5500;7,6255;7,7010;7,7765;7,8520;7,9275;8,0030;8,0785;8,1540;8,2295;8,3050;;;
3674;3674;LINHA ALFA 120 5000M 0000 OFF WHITE;6,8000;6,8680;6,9360;7,0040;7,0720;7,1400;7,2080;7,2760;7,3440;7,4120;7,4800;;;
20310;20310;LINHA ALFA 120 5000M 0100 BRANCA;7,5500;7,6255;7,7010;7,7765;7,8520;7,9275;8,0030;8,0785;8,1540;8,2295;8,3050;;;
20315;20315;LINHA ALFA 120 5000M 0101 NATURAL;7,5500;7,6255;7,7010;7,7765;7,8520;7,9275;8,0030;8,0785;8,1540;8,2295;8,3050;;;
20999;20999;LINHA ALFA 120 5000M 0102;7,5500;7,6255;7,7010;7,7765;7,8520;7,9275;8,0030;8,0785;8,1540;8,2295;8,3050;;;
21000;21000;LINHA ALFA 120 5000M 0500;7,5500;7,6255;7,7010;7,7765;7,8520;7,9275;8,0030;8,0785;8,1540;8,2295;8,3050;;;
20319;20319;LINHA ALFA 120 5000M 0501 CANARIO;7,5500;7,6255;7,7010;7,7765;7,8520;7,9275;8,0030;8,0785;8,1540;8,2295;8,3050;;;
20320;20320;LINHA ALFA 120 5000M 0502 AM. BB;7,5500;7,6255;7,7010;7,7765;7,8520;7,9275;8,0030;8,0785;8,1540;8,2295;8,3050;;;
20495;20495;LINHA ALFA 120 5000M 0504 AM. BB;7,5500;7,6255;7,7010;7,7765;7,8520;7,9275;8,0030;8,0785;8,1540;8,2295;8,3050;;;
20496;20496;LINHA ALFA 120 5000M 0505 AM CLARO;7,5500;7,6255;7,7010;7,7765;7,8520;7,9275;8,0030;8,0785;8,1540;8,2295;8,3050;;;
21001;21001;LINHA ALFA 120 5000M 1000;7,5500;7,6255;7,7010;7,7765;7,8520;7,9275;8,0030;8,0785;8,1540;8,2295;8,3050;;;
21002;21002;LINHA ALFA 120 5000M 1001;7,5500;7,6255;7,7010;7,7765;7,8520;7,9275;8,0030;8,0785;8,1540;8,2295;8,3050;;;
